Road No.,LRPName,length,condition,roadName,Traffic,Criticality_scores
N805,LRP011d,39.5,0,Bhanga-Bhatiapara-Mollahhat Road,4917.0,0.02205002454814968
N805,LRP011d,39.5,0,Bhanga-Bhatiapara-Mollahhat Road,4917.0,0.02205002454814968
N805,LRP013a,39.5,0,Bhanga-Bhatiapara-Mollahhat Road,4917.0,0.02205002454814968
N1,LRP239a,39.67,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.022036989130769437
R685,LRP027b,39.6,2,Rajshahi (Bindur More)-Nawhata-Chowmasia Road,10335.0,0.022032455904814757
N204,LRP025c,39.4,0,Jagadishpur-Chunarughat-Shaistaganj (old part),2628.0,0.022025051585129494
N8,LRP178a,39.5,2,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.022012718862856693
R161,LRP056c,39.3,3,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,2089.0,0.02197639634730746
N2,LRP280a,39.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.021964887596671555
N2,LRP280a,39.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.021964887596671555
R371,LRP011c,39.3,1,Sherpur-Nakla-Phulpur-Mymensingh (Raghurampur) Road,5266.0,0.021933687162197412
N1,LRP240a,39.4,1,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.021887002060809575
N8,LRP103b,39.25,2,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.021873397857395574
R370,LRP042c,39.25,1,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.021859327262364038
N1,LRP412b,39.3,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.021831451294157773
N5,LRP453a,39.15,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.021801130417251693
R547,LRP021a,39.0,0,Naogaon-Badalgachhi-Patnitala-Shapahar-Porsha-Rohonpur Road,3758.0,0.021786372095976392
N108,LRP021e,39.0,0,Keranirhat-Bandarban Road,5533.0,0.02176269248929924
N8,LRP016b,39.0,1,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.021734076851934455
N5,LRP052b,39.0,2,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.021717601181936552
R210,LRPSb,39.0,0,Shahepratap-Narsingdi Road,9831.0,0.021705354489581833
N5,LRP052b,38.88,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.02165077779368444
R747,LRP008b,38.76,2,Kushtia (Bottoli)-Poradah-Alamdanga-Chuadanga Road,4364.0,0.021644267446281937
R747,LRP008b,38.76,0,Kushtia (Bottoli)-Poradah-Alamdanga-Chuadanga Road,4364.0,0.021644267446281937
N208,LRP020a,38.8,0,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road,7665.0,0.021622792586295903
R210,LRPSb,38.82,0,Shahepratap-Narsingdi Road,9831.0,0.021605175930399147
R140,LRP044b,38.75,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road,8032.0,0.02159006353871467
N1,LRP291d,38.8,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.021553697460898767
N1,LRP332c,38.8,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.021553697460898767
N2,LRP058c,38.7,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.021520029113700993
N1,LRP412b,38.7,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.021498146694246968
R480,LRP014a,38.4,2,Elanga-Bhuanpur Road,4161.0,0.02144590358125678
N1,LRP447c,38.6,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.021442595927595166
R685,LRP027b,38.52,0,Rajshahi (Bindur More)-Nawhata-Chowmasia Road,10335.0,0.021431570743774355
N207,LRP003a,38.4,1,Mirpur-Srimongal-Moulvibazar-Sherpur Road,5329.0,0.02143056145377396
N8,LRP016b,38.4,0,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.02139970643882777
N1,LRP291d,38.5,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.021387045160943367
R370,LRP042c,38.4,1,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.021385940557319214
N502,LRP056b,38.34,0,Bogra (Jahangirabad)-Natore Road,6620.0,0.021380144918426637
N502,LRP056b,38.32,2,Bogra (Jahangirabad)-Natore Road,6620.0,0.021368991999846338
N207,LRP003a,38.25,1,Mirpur-Srimongal-Moulvibazar-Sherpur Road,5329.0,0.021346848323095153
R860,LRP049c,38.18,0,Mostafapur-Madaripur-Shariatpur (Monohar Bazar)-Ibrahimpur-Harina-Chandpur (Bhatialpur) Road,3352.0,0.021333602069133165
N1,LRP332c,38.4,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.021331494394291564
N1,LRP239a,38.4,1,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.021331494394291564
R860,LRP049c,38.1,1,Mostafapur-Madaripur-Shariatpur (Monohar Bazar)-Ibrahimpur-Harina-Chandpur (Bhatialpur) Road,3352.0,0.02128890096474525
N104,LRP035a,38.2,1,Feni-Noakhali Road,9140.0,0.02126914572480849
N502,LRP035a,38.12,2,Bogra (Jahangirabad)-Natore Road,6620.0,0.021257462814043383
R241,LRP028c,38.0,1,Auskandi-Raniganj-Jagannathpur-Pagla Road,1750.0,0.021253848271310962
N6,LRP047c,38.12,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.021253824764448256
R280,LRP024a,38.1,1,Sylhet-Sunamganj Road,6991.0,0.021241474740413
R360,LRP063a,38.0,2,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,4103.0,0.021223262668545618
R545,LRP101a,38.05,2,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.021212219129395166
N502,LRP035a,38.03,0,Bogra (Jahangirabad)-Natore Road,6620.0,0.021207274680432053
R545,LRP101a,38.03,2,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.021201069474136615
R241,LRP028c,37.9,1,Auskandi-Raniganj-Jagannathpur-Pagla Road,1750.0,0.021197917091649615
R820,LRP024a,37.9,0,Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road,5000.0,0.021155782955825007
N6,LRP116a,37.9,2,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.021131163656153956
N1,LRP447c,38.0,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.02110929132768436
N5,LRP168a,37.9,2,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.021105053456292187
N5,LRP435a,37.87,2,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.021088347609229157
N5,LRP435a,37.86,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.02108277899354148
N2,LRP060a,37.9,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.021075170630730427
N106,LRP021b,37.78,0,Chittagong-Hathazari-Rangamati Road,6706.0,0.021066751794256905
N509,LRP028a,37.65,0,Barabari-Lalmonirhat-Burimary Road,5514.0,0.021009613216336483
N6,LRP121a,37.66,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.02099735153801472
N6,LRP121b,37.66,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.02099735153801472
R312,LRP019d,37.6,2,Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road,4511.0,0.020994612318057576
R250,LRP055a,37.6,0,Sylhet-Golapganj-Charkhai-Jakiganj Road,5183.0,0.02098596923596537
N516,LRP007b,37.6,2,Naogaon Town By-Pass Road,5478.0,0.020982175025820726
R545,LRP057a,37.63,2,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.02097807636896558
R820,LRP008a,37.5,0,Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road,5000.0,0.02093250292462897
N516,LRP007b,37.5,0,Naogaon Town By-Pass Road,5478.0,0.02092637136883716
N4,LRP133a,37.8,0,Joydebpur-Tangail-Jamalpur Road,19183.0,0.020916574733294648
N2,LRP274e,37.6,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.020908348699616466
N6,LRP116a,37.5,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.020908143459255235
N8,LRP014c,37.5,0,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.02089815081916775
R140,LRP044b,37.5,1,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road,8032.0,0.020893609876175487
R812,LRP036a,37.5,3,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.020891531817518013
N1,LRP450a,37.6,1,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.020887088261077158
N1,LRP450a,37.6,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.020887088261077158
R162,LRP027a,37.3,2,Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road,1100.0,0.020870623434611664
R890,LRP004c,37.36,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.020865933261352755
R890,LRP004c,37.36,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.020865933261352755
R480,LRP012a,37.25,2,Elanga-Bhuanpur Road,4161.0,0.020803643447963933
N106,LRP017a,37.3,2,Chittagong-Hathazari-Rangamati Road,6706.0,0.020799095868866663
R151,LRP016a,37.2,0,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road,2328.0,0.020799043840435093
N702,LRP043c,37.3,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.02079877689113858
R545,LRP057a,37.3,2,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.020794107057199467
N208,LRP009a,37.3,1,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road,7665.0,0.020786859883217452
R140,LRP117b,37.3,0,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road,8032.0,0.020782177290169214
N603,LRPSc,37.3,1,Rajshahi Town By-Pass Road,8643.0,0.020774381474494903
N603,LRPSc,37.3,1,Rajshahi Town By-Pass Road,8643.0,0.020774381474494903
N702,LRP004a,37.2,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.02074301609518379
N1,LRP455a,37.3,1,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.020720435961121754
N1,LRP455a,37.3,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.020720435961121754
N401,LRP017a,37.1,0,Madhupur-Mymensingh Road,4795.0,0.02071182448604518
R685,LRP062a,37.18,0,Rajshahi (Bindur More)-Nawhata-Chowmasia Road,10335.0,0.02068602804396497
N2,LRP110a,37.2,2,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.02068591945813119
R152,LRP015a,36.94,3,Heako-Ramgarh Road,0.0,0.02068309070548712
R685,LRP062a,37.17,0,Rajshahi (Bindur More)-Nawhata-Chowmasia Road,10335.0,0.020680464292473853
R162,LRP027a,36.96,0,Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road,1100.0,0.020680381826896712
N509,LRP028a,37.05,0,Barabari-Lalmonirhat-Burimary Road,5514.0,0.020674798663088093
R160,LRP078a,37.0,1,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road,3435.0,0.020673210290829157
R142,LRP013a,37.02,2,Begamganj-Sonaimuri-Ramganj Road,4783.0,0.02066731482986622
N1,LRP446b,37.2,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.020664885194469955
R504,LRP032a,37.0,2,Hemayetpur-Singair-Manikganj Road,4297.0,0.020662300397360594
R140,LRP117b,37.06,0,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road,8032.0,0.020648458186961694
N108,LRP020a,37.0,1,Keranirhat-Bandarban Road,5533.0,0.020646656977027486
R504,LRP007c,36.95,1,Hemayetpur-Singair-Manikganj Road,4297.0,0.020634378369796594
N2,LRP162f,37.1,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.020630312147759865
R152,LRP014a,36.8,3,Heako-Ramgarh Road,0.0,0.020604703247480403
N102,LRP044a,37.0,0,Comilla (Mainamati)-Brahmanbaria (Sarail) Road,9414.0,0.020597537143441074
R250,LRP070a,36.9,1,Sylhet-Golapganj-Charkhai-Jakiganj Road,5183.0,0.020595273000189415
R151,LRP016a,36.8,2,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road,2328.0,0.02057539820774224
R506,LRPSa,36.8,2,Aricha (Barangail)-Ghior-Daulatpur-Tangail Road,2383.0,0.02057470586359035
R506,LRPSa,36.8,0,Aricha (Barangail)-Ghior-Daulatpur-Tangail Road,2383.0,0.02057470586359035
N2,LRP162f,37.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.020574704837388543
N2,LRP257a,37.0,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.020574704837388543
R282,LRP002a,36.8,0,Juri-Lathidila Road,3123.0,0.02056539068772856
R140,LRP057a,36.9,2,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road,8032.0,0.02055931211815668
R710,LRP018a,36.8,1,Ahaladipur-Rajbari-Pangsha-Kumarkhali-Kushtia (Chourhash) Road,5414.0,0.02053655140678349
R161,LRP047a,36.7,0,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,2089.0,0.020522487174203154
R545,LRP099b,36.8,3,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.02051536567573567
R203,LRP010a,36.7,3,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road,3091.0,0.0205099081977036
R812,LRP032b,36.8,2,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.02050155655692434
R812,LRP026a,36.8,1,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.02050155655692434
R870,LRP029d,36.7,0,Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road,3866.0,0.020500178949413025
N102,LRP053a,36.8,1,Comilla (Mainamati)-Brahmanbaria (Sarail) Road,9414.0,0.02048619910482788
N8,LRP095a,36.76,3,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.020485760643002834
R504,LRP007b,36.67,1,Hemayetpur-Singair-Manikganj Road,4297.0,0.02047801501543819
R890,LRP016a,36.65,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.020469391167788502
R890,LRP016a,36.65,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.020469391167788502
R506,LRP037a,36.6,2,Aricha (Barangail)-Ghior-Daulatpur-Tangail Road,2383.0,0.02046288680998388
R301,LRP003c,36.8,1,Tongi-Kaliganj-Gorashal-Pachdona Road,11510.0,0.020459814498603145
R747,LRP011a,36.63,0,Kushtia (Bottoli)-Poradah-Alamdanga-Chuadanga Road,4364.0,0.020454837888475425
R812,LRP037a,36.7,1,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.02044584580541096
R812,LRP037a,36.7,0,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.02044584580541096
R812,LRP023c,36.7,0,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.02044584580541096
R161,LRP047a,36.56,0,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,2089.0,0.020444199757189845
R152,LRP015a,36.5,2,Heako-Ramgarh Road,0.0,0.020436730123180293
R820,LRP027a,36.6,1,Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road,5000.0,0.020430122854437873
R760,LRP049c,36.7,1,Khulna-Chuknagar-Satkhira Road,10088.0,0.02042206877797568
N2,LRP110a,36.7,2,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.020407882906274585
N2,LRP276a,36.7,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.020407882906274585
N2,LRP002a,36.7,2,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.020407882906274585
R760,LRP049c,36.66,1,Khulna-Chuknagar-Satkhira Road,10088.0,0.0203998103923866
R282,LRP002a,36.5,0,Juri-Lathidila Road,3123.0,0.020397738046252518
R870,LRP014b,36.5,0,Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road,3866.0,0.020388461352958458
N4,LRP133a,36.8,1,Joydebpur-Tangail-Jamalpur Road,19183.0,0.0203632261953768
R170,LRP015a,36.5,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road,5931.0,0.02036267888774685
R170,LRP015a,36.5,2,Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road,5931.0,0.02036267888774685
R161,LRP041e,36.4,3,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,2089.0,0.020354728423460346
N502,LRP037a,36.49,0,Bogra (Jahangirabad)-Natore Road,6620.0,0.020348499949749292
N502,LRP037a,36.49,2,Bogra (Jahangirabad)-Natore Road,6620.0,0.020348499949749292
R812,LRP010b,36.5,0,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.020334424302384198
R812,LRP023c,36.5,0,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.020334424302384198
N1,LRP443a,36.6,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.020331580594559147
N1,LRP443a,36.6,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.020331580594559147
N4,LRP078a,36.73,1,Joydebpur-Tangail-Jamalpur Road,19183.0,0.02032449179772255
N7,LRP011b,36.5,2,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.020320303252430526
N7,LRP011b,36.5,2,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.020320303252430526
N603,LRPSc,36.47,0,Rajshahi Town By-Pass Road,8643.0,0.02031210971514287
N2,LRP002a,36.5,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.020296668285531946
N2,LRP274e,36.5,2,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.020296668285531946
N2,LRP276a,36.5,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.020296668285531946
N208,LRP042a,36.4,1,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road,7665.0,0.020285300261370383
N208,LRP042a,36.4,3,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road,7665.0,0.020285300261370383
R152,LRP014a,36.2,2,Heako-Ramgarh Road,0.0,0.020268756998880182
R282,LRP003b,36.25,0,Juri-Lathidila Road,3123.0,0.02025802751168914
N108,LRP020a,36.3,1,Keranirhat-Bandarban Road,5533.0,0.020256044547732367
N106,LRP021b,36.3,0,Chittagong-Hathazari-Rangamati Road,6706.0,0.020241479357636993
R681,LRP010a,36.2,0,Ujanpara-Bijoynagar Road (Old Part),2555.0,0.020237118855128987
N4,LRP074c,36.5,3,Joydebpur-Tangail-Jamalpur Road,19183.0,0.02019722163400145
R870,LRP055b,36.15,1,Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road,3866.0,0.020192955559162964
N2,LRP255a,36.3,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.0201854536647893
R280,LRP031a,36.2,2,Sylhet-Sunamganj Road,6991.0,0.020182188598502643
R280,LRP030a,36.2,1,Sylhet-Sunamganj Road,6991.0,0.020182188598502643
R870,LRP055b,36.1,0,Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road,3866.0,0.020165026160049324
R506,LRP037b,36.0,2,Aricha (Barangail)-Ghior-Daulatpur-Tangail Road,2383.0,0.02012742964916447
R506,LRP038a,36.0,2,Aricha (Barangail)-Ghior-Daulatpur-Tangail Road,2383.0,0.02012742964916447
R203,LRP005a,36.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road,3091.0,0.020118711038619334
R203,LRP010a,36.0,2,Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road,3091.0,0.020118711038619334
N8,LRP096a,36.1,1,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.020117953188585485
N6,LRP104a,36.05,1,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.020099695245497363
R250,LRP055a,36.0,0,Sylhet-Golapganj-Charkhai-Jakiganj Road,5183.0,0.02009294926847748
N107,LRP004b,36.0,1,Kalurghat-Maneswartek Road,5666.0,0.020087001402808974
N8,LRP014c,36.0,0,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.020062224786401035
N5,LRP067a,36.0,2,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.020047016475633738
N2,LRP257a,36.0,2,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.02001863173367534
N6,LRP100b,35.86,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.019993760651970473
R142,LRP013a,35.8,0,Begamganj-Sonaimuri-Ramganj Road,4783.0,0.01998622017582957
N1,LRP092a,35.97,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.0199816107646528
N1,LRP456c,35.9,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.01994272522799654
N1,LRP092a,35.9,1,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.01994272522799654
N1,LRP456c,35.9,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.01994272522799654
N6,LRP100b,35.71,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.01991012807813345
N6,LRP104a,35.68,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.019893401563366046
N2,LRP255a,35.75,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.01987961345774704
R480,LRP013b,35.4,2,Elanga-Bhuanpur Road,4161.0,0.019770442363971096
N401,LRP003a,35.4,0,Madhupur-Mymensingh Road,4795.0,0.01976276514301885
N102,LRP035a,35.5,2,Comilla (Mainamati)-Brahmanbaria (Sarail) Road,9414.0,0.019762501853842113
N2,LRP181a,35.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.01974059518181874
N1,LRP446b,35.5,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.01972052216138934
R162,LRP062a,35.2,2,Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road,1100.0,0.01969560173990163
R162,LRP062a,35.0,2,Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road,1100.0,0.019583694911834003
R301,LRP016b,35.2,0,Tongi-Kaliganj-Gorashal-Pachdona Road,11510.0,0.019570257346489966
R480,LRP012a,35.0,3,Elanga-Bhuanpur Road,4161.0,0.01954704753499967
N403,LRP003a,35.0,0,Mirzapur Town old Section Road,4899.0,0.01953821193744863
N805,LRP072a,35.0,0,Bhanga-Bhatiapara-Mollahhat Road,4917.0,0.019537996435069337
N805,LRP072a,35.0,0,Bhanga-Bhatiapara-Mollahhat Road,4917.0,0.019537996435069337
N507,LRP036a,35.0,0,Hatikamrul-Banpara Road,5254.0,0.01953396175163478
R141,LRP001a,35.0,0,Lalmai-Laksham-Sonaimuri Road,5948.0,0.01952565293767757
R301,LRP016b,35.1,0,Tongi-Kaliganj-Gorashal-Pachdona Road,11510.0,0.01951466002448289
R280,LRP064a,35.0,0,Sylhet-Sunamganj Road,6991.0,0.01951316577203294
N507,LRP036a,34.95,0,Hatikamrul-Banpara Road,5254.0,0.01950605609198959
N1,LRP228a,35.1,1,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.019498319094782134
N2,LRP097a,35.01,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.019468119360999268
N2,LRP181d,35.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.019462558629962136
N2,LRP181a,35.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.019462558629962136
N2,LRP181d,34.9,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.019406951319590814
N4,LRP082a,35.0,0,Joydebpur-Tangail-Jamalpur Road,19183.0,0.019367198827124676
N4,LRP125a,35.0,2,Joydebpur-Tangail-Jamalpur Road,19183.0,0.019367198827124676
